listingId,formattedCompany,comparable,delivery.state,delivery.latitude,delivery.longitude,delivery.city,numVehicles,vehicleOperable,wideLoad,pickup.state,pickup.latitude,pickup.longitude,pickup.city,price,truckMiles,rv,van,travel trailer,car,vehicles,atv,suv,pickup,other,motorcycle,heavy equipment,boat,total_weight
41486929,Transport Luxury Auto Inc,True,WA,47.158070,-122.560420,lakewood,1,True,0,MI,41.977344,-83.291120,newport,1275,2365,0,0,0,1,0,0,0,0,0,0,0,0,3497
41507106,V-Twin Express LLC 2,True,WA,47.632845,-117.194195,spokane valley,1,True,0,MI,43.845702,-84.022658,pinconning,550,2112,0,0,0,0,0,0,0,0,0,1,0,0,651
41406584,Creative Rides Inc.,True,WA,47.605630,-122.108288,bellevue,1,True,0,MI,43.464547,-84.025898,saginaw,700,2350,0,0,0,1,0,0,0,0,0,0,0,0,3497
41443340,Direct Express Auto Transport,True,WA,47.613527,-122.297335,seattle,1,True,0,MI,44.763200,-85.620600,traverse city,1050,2414,0,0,0,1,0,0,0,0,0,0,0,0,3497
41472389,Carworx Auto Transport Inc (prev. GAS Moto...,True,WA,47.620068,-122.173086,bellevue,5,True,0,MI,42.556121,-83.117606,troy,3900,2366,0,0,0,0,0,0,5,0,0,0,0,0,21295
41503181,Montway Inc.,True,WA,47.898328,-122.260710,everett,1,True,0,MI,42.513631,-83.057316,warren,700,2373,0,0,0,1,0,0,0,0,0,0,0,0,3497
41503978,Lomen Auto transport/Lomen Logistics LLC,False,WI,43.098901,-89.313444,madison,1,True,0,MI,42.264206,-83.720638,ann arbor,275,388,0,0,0,0,0,0,1,0,0,0,0,0,4259
41476746,Carsarrive Network Inc.,True,WI,42.814738,-87.942196,caledonia,1,True,0,MI,43.609408,-83.945174,bay city,260,393,0,0,0,1,0,0,0,0,0,0,0,0,3497
41464237,United Road Logistics LLC,True,WI,42.538501,-87.934343,kenosha,1,True,0,MI,43.705104,-85.512791,big rapids,225,286,0,0,0,1,0,0,0,0,0,0,0,0,3497
41507644,Ready Auto Transport (RAT),True,WI,42.814738,-87.942196,caledonia,1,False,0,MI,45.880841,-87.105899,brampton,285,257,0,0,0,0,0,0,0,0,1,0,0,0,
41476742,Carsarrive Network Inc.,True,WI,42.814738,-87.942196,caledonia,1,True,0,MI,45.575504,-84.468066,cheboygan,325,413,0,0,0,1,0,0,0,0,0,0,0,0,3497
41507688,Ready Auto Transport (RAT),True,WI,43.037250,-89.386868,madison,1,True,0,MI,42.327361,-83.191036,dearborn,265,427,0,0,0,0,0,0,0,0,1,0,0,0,
41481865,Priced Rite Auto Transport Inc.,True,WI,44.046416,-88.493382,oshkosh,1,True,0,MI,42.331084,-83.047069,detroit,325,461,0,0,0,1,0,0,0,0,0,0,0,0,3497
41507699,Ready Auto Transport (RAT),True,WI,44.956927,-89.714022,wausau,1,True,0,MI,42.215646,-83.350854,detroit,335,549,0,0,0,0,0,0,0,0,1,0,0,0,
41484346,United Road Logistics LLC,True,WI,43.163037,-88.037720,milwaukee,1,True,0,MI,45.772712,-87.181400,escanaba,200,229,0,0,0,0,0,0,1,0,0,0,0,0,4259
41489597,Brenengen Chevrolet of La Crosse & Onalask...,True,WI,43.909929,-91.257189,onalaska,1,True,0,MI,42.108957,-83.298462,flat rock,350,561,0,0,0,1,0,0,0,0,0,0,0,0,3497
41490413,Carsarrive Network Inc.,True,WI,42.814738,-87.942196,caledonia,1,True,0,MI,43.014163,-85.599911,grand rapids,130,261,0,0,0,1,0,0,0,0,0,0,0,0,3497
41495978,Carsarrive Network Inc.,True,WI,43.380904,-88.170840,west bend,1,True,0,MI,43.208532,-85.272320,greenville,375,337,0,0,0,1,0,0,0,0,0,0,0,0,3497
41470648,Massrec LLC,True,WI,44.483376,-88.022690,green bay,1,True,0,MI,42.421354,-82.898473,grosse pointe,250,496,0,0,0,1,0,0,0,0,0,0,0,0,3497
41477521,Carsarrive Network Inc.,True,WI,42.814738,-87.942196,caledonia,1,True,0,MI,42.740950,-86.066024,holland,130,225,0,0,0,1,0,0,0,0,0,0,0,0,3497
41504135,Klein Chevrolet Buick Inc.,True,WI,44.639994,-88.757782,Clintonville,1,True,0,MI,42.784500,-83.239700,Lake Orion,250,519,0,0,0,0,0,0,1,0,0,0,0,0,4259
41506732,Heartland Auto Shippers,True,WI,44.180945,-88.274179,sherwood,1,False,0,MI,42.581376,-84.460320,mason,250,413,0,0,0,1,0,0,0,0,0,0,0,0,3497
41495368,Wholesale Inc,True,WI,44.548256,-91.206911,osseo,1,True,0,MI,42.496324,-83.623069,new hudson,325,564,0,0,0,1,0,0,0,0,0,0,0,0,3497
41505590,Wholesale Inc,True,WI,44.548256,-91.206911,osseo,3,True,0,MI,42.496324,-83.623069,new hudson,950,564,0,0,0,3,0,0,0,0,0,0,0,0,10491
41451473,United Road Logistics LLC,True,WI,43.163037,-88.037720,milwaukee,1,True,0,MI,45.804488,-87.924341,norway,225,209,0,0,0,1,0,0,0,0,0,0,0,0,3497
41484344,United Road Logistics LLC,True,WI,43.163037,-88.037720,milwaukee,1,False,0,MI,45.804488,-87.924341,norway,275,209,0,0,0,1,0,0,0,0,0,0,0,0,3497
41507589,Ready Auto Transport (RAT),True,WI,42.814738,-87.942196,caledonia,1,False,0,MI,45.804488,-87.924341,norway,205,227,0,0,0,0,0,0,0,0,1,0,0,0,
41507758,Ready Auto Transport (RAT),True,WI,42.814738,-87.942196,caledonia,1,False,0,MI,42.465137,-83.460825,novi,250,339,0,0,0,0,0,0,0,0,1,0,0,0,
41502808,Ten Thousand Lakes Logistics,True,WI,43.026028,-88.602470,sullivan,1,True,0,MI,42.854636,-84.926898,portland,350,342,0,0,0,1,0,0,0,0,0,0,0,0,3497
41498948,BWT Group LLC,True,WI,42.634770,-88.276593,burlington,1,True,0,MI,42.374514,-83.280761,redford,200,346,0,0,0,1,0,0,0,0,0,0,0,0,3497
41495367,Wholesale Inc,True,WI,44.548256,-91.206911,osseo,1,True,0,MI,42.659892,-83.122741,rochester,325,595,0,0,0,1,0,0,0,0,0,0,0,0,3497
41506537,Dan Goben Cars LLC,True,WI,44.505348,-87.976176,green bay,1,True,0,MI,42.127938,-85.680915,schoolcraft,300,341,0,0,0,1,0,0,0,0,0,0,0,0,3497
41495369,Wholesale Inc,True,WI,44.548256,-91.206911,osseo,1,True,0,MI,42.206144,-83.204712,southgate,325,571,0,0,0,1,0,0,0,0,0,0,0,0,3497
41507729,Ready Auto Transport (RAT),True,WI,42.814738,-87.942196,caledonia,1,True,0,MI,44.785836,-85.683270,traverse city,250,396,0,0,0,0,0,0,0,0,1,0,0,0,
41507931,Ready Auto Transport (RAT),True,WI,42.814738,-87.942196,caledonia,1,True,0,MI,44.809606,-85.483822,traverse city,265,393,0,0,0,0,0,0,0,0,1,0,0,0,
40463996,AJN Transport LLC 2,False,WV,38.390680,-81.828040,saint albans,1,True,0,MI,42.580600,-83.030500,sterling heights,375,376,0,0,0,0,0,0,1,0,0,0,0,0,4259
41447355,ShipYourCarNow LLC,True,AL,32.557826,-85.479864,auburn,1,True,0,MN,44.527405,-92.522815,red wing,525,1151,0,0,0,0,0,0,1,0,0,0,0,0,4259
41245394,Envision Auto Relocations Inc.,True,AZ,33.397390,-111.719192,mesa,1,True,0,MN,46.455476,-93.641385,aitkin,820,1764,0,1,0,0,0,0,0,0,0,0,0,0,4500
41455933,East West Auto Transport,True,AZ,33.227904,-111.869248,sun lakes,1,True,0,MN,46.634521,-94.357134,breezy point,700,1762,0,0,0,1,0,0,0,0,0,0,0,0,3497
41476067,Nation Auto Transport LLC,True,AZ,33.415083,-111.512524,apache junction,1,True,0,MN,45.262162,-93.013708,forest lake,700,1777,0,0,0,0,0,0,0,1,0,0,0,0,6000
41459036,Viceroy Auto Trans,True,AZ,33.191536,-111.621333,queen creek,1,True,0,MN,44.984957,-93.270410,minneapolis,600,1648,0,0,0,1,0,0,0,0,0,0,0,0,3497
41505437,Montway Inc.,True,AZ,33.239632,-111.722224,gilbert,1,True,0,MN,44.984957,-93.270410,minneapolis,625,1649,0,0,0,1,0,0,0,0,0,0,0,0,3497
41502169,Montway Inc.,True,AZ,32.298749,-110.840616,tucson,1,True,0,MN,44.984957,-93.270410,minneapolis,600,1684,0,0,0,1,0,0,0,0,0,0,0,0,3497
41505928,Montway Inc- Relocation,True,AZ,32.217872,-110.968616,tucson,1,True,0,MN,44.984957,-93.270410,minneapolis,750,1682,0,0,0,1,0,0,0,0,0,0,0,0,3497
41472076,CMR Global Logistics Inc.,True,AZ,33.432721,-111.848279,mesa,1,True,0,MN,45.754056,-94.175354,rice,900,1777,0,0,0,0,0,0,0,1,0,0,0,0,6000
41501655,Executive Auto Shippers LLC,True,AZ,33.663643,-111.808500,scottsdale,1,True,0,MN,43.958297,-92.520332,rochester,750,1610,0,0,0,0,0,0,1,0,0,0,0,0,4259
41500886,Montway Inc.,True,AZ,32.175636,-110.796666,tucson,1,True,0,MN,44.910826,-93.170264,saint paul,675,1774,0,0,0,1,0,0,0,0,0,0,0,0,3497
41167495,"DIY Transport, Inc.",True,AZ,33.386055,-111.841322,mesa,1,False,0,MN,44.746262,-93.515698,shakopee,1055,1637,0,1,0,0,0,0,0,0,0,0,0,0,4500
41468612,Southwest Recreation,True,AZ,33.458894,-111.926374,Scottsdale,1,True,0,MN,44.746262,-93.515698,Shakopee,800,1631,0,0,0,0,0,0,0,1,0,0,0,0,6000
41485330,Trnka Auto Trans.,False,AZ,33.432721,-111.848279,mesa,1,True,0,MN,44.746262,-93.515698,shakopee,800,1633,0,0,0,0,0,0,1,0,0,0,0,0,4259
41267000,Dixon Worldwide Logistics Inc,True,CA,34.200664,-118.540392,reseda,3,True,0,MN,45.254852,-93.274413,andover,2100,1969,0,1,0,1,0,0,0,1,0,0,0,0,13997
41402221,Classic Plus Auto,True,CA,35.173711,-119.428526,taft,1,True,0,MN,46.847676,-96.014089,audubon,1000,2019,0,0,0,0,0,0,0,1,0,0,0,0,6000
41223858,Olympus Xclusive Transporters LLC,True,CA,38.014874,-121.911466,pittsburg,1,True,0,MN,45.399549,-93.234227,bethel,800,2093,0,0,0,0,0,0,0,1,0,0,0,0,6000
41445074,Auto Transport 123,False,CA,37.389741,-121.887984,san jose,1,True,0,MN,45.399549,-93.234227,bethel,750,2105,0,0,0,0,0,0,0,0,0,1,0,0,651
41499305,Valet Auto Transport,True,CA,33.621680,-117.259824,wildomar,1,True,0,MN,45.470584,-94.412265,cold spring,600,1884,0,0,0,1,0,0,0,0,0,0,0,0,3497
41415259,Creative Rides Inc.,True,CA,37.959935,-122.556365,ross,1,True,0,MN,46.920142,-91.929802,duluth,775,2142,0,0,0,1,0,0,0,0,0,0,0,0,3497
41271965,RoadRunner Auto Transport,True,CA,33.637966,-117.873246,newport beach,1,True,0,MN,44.830817,-93.459642,eden prairie,700,1883,0,0,0,1,0,0,0,0,0,0,0,0,3497
41450822,Hat Creek Carriers,True,CA,37.672094,-120.947977,modesto,1,True,0,MN,44.864078,-93.441708,eden prairie,1050,2031,0,0,0,0,0,0,0,0,1,0,0,0,
41278489,Heartland Auto Shippers,True,CA,33.023142,-115.462422,brawley,2,False,0,MN,45.262162,-93.013708,forest lake,1700,1979,0,0,0,0,0,0,2,0,0,0,0,0,8518
41452441,Fox Auto Transport,True,CA,33.814227,-116.462986,cathedral city,1,True,0,MN,45.594452,-95.321215,glenwood,650,1876,0,0,0,1,0,0,0,0,0,0,0,0,3497
41313697,Montway Inc- Relocation,True,CA,37.068968,-122.156861,santa cruz,1,True,0,MN,45.078568,-93.578811,hamel,850,2157,0,0,0,1,0,0,0,0,0,0,0,0,3497
41399420,"DIY Transport, Inc.",True,CA,37.068968,-122.156861,santa cruz,1,True,0,MN,44.223092,-93.810145,madison lake,750,2042,0,0,0,0,0,0,1,0,0,0,0,0,4259
40817010,Auto Transport 123,True,CA,33.736570,-118.287112,san pedro,1,True,0,MN,44.877195,-93.275584,minneapolis,550,1940,0,0,0,1,0,0,0,0,0,0,0,0,3497
41439369,Forever West Transport (prev. Inter-City A...,False,CA,33.728399,-118.085506,surfside,1,True,0,MN,44.984957,-93.270410,minneapolis,510,1942,0,0,0,1,0,0,0,0,0,0,0,0,3497
41483992,Regal Auto Transport,True,CA,33.777769,-118.203827,long beach,1,True,0,MN,45.041966,-93.485542,minneapolis,650,1952,0,0,0,1,0,0,0,0,0,0,0,0,3497
41488391,Viceroy Auto Trans,True,CA,34.137910,-118.129450,pasadena,1,True,0,MN,44.973155,-93.233822,minneapolis,600,1921,0,0,0,1,0,0,0,0,0,0,0,0,3497
41384050,ShipYourCarNow LLC,True,CA,34.063000,-117.393945,bloomington,1,True,0,MN,44.984957,-93.270410,minneapolis,950,1894,0,0,0,0,0,0,0,1,0,0,0,0,6000
41356582,Navy Auto Transport LLC,True,CA,38.562963,-121.816010,davis,1,True,0,MN,44.967551,-93.303029,minneapolis,950,1980,0,1,0,0,0,0,0,0,0,0,0,0,4500
41473340,I Move Auto,True,CA,38.715216,-121.356133,sacramento,1,True,0,MN,45.063659,-93.380309,minneapolis,750,1958,0,0,0,0,0,0,0,0,1,0,0,0,
41499151,New Way Moving Services,True,CA,37.516990,-121.926137,fremont,1,True,0,MN,44.874438,-93.334673,minneapolis,700,2054,0,0,0,1,0,0,0,0,0,0,0,0,3497
41353153,Generations Trucking LLC,True,CA,37.387448,-121.902260,San Jose,1,True,0,MN,45.059712,-93.300583,Minneapolis,635,2078,0,0,0,1,0,0,0,0,0,0,0,0,3497
41504541,AutoStar Transport Express LLC (prev. Auto...,True,CA,37.387448,-121.902260,san jose,1,True,0,MN,45.059712,-93.300583,minneapolis,700,2078,0,0,0,1,0,0,0,0,0,0,0,0,3497
41504615,Q Auto Transport LLC,False,CA,37.389741,-121.887984,san jose,1,True,0,MN,44.831108,-93.277982,minneapolis,650,1991,0,0,0,1,0,0,0,0,0,0,0,0,3497
41504888,Car Delivery USA Inc,True,CA,37.387448,-121.902260,san jose,1,True,0,MN,45.059712,-93.300583,minneapolis,750,2078,0,0,0,1,0,0,0,0,0,0,0,0,3497
41499793,Freedom Auto Transport LLC,True,CA,41.754029,-122.674180,yreka,1,True,0,MN,44.992296,-92.959358,oakdale,1250,2016,0,0,0,0,0,0,0,1,0,0,0,0,6000
41443960,"Mercury Auto Transport, Inc.",True,CA,38.053448,-121.627658,bethel island,1,False,0,MN,45.441882,-94.531549,richmond,925,2014,0,0,0,1,0,0,0,0,0,0,0,0,3497
41272730,"Mr. Car Shipper, LLC",True,CA,36.905141,-119.760045,fresno,1,True,0,MN,44.919597,-92.943924,saint paul,800,2071,0,0,0,0,0,0,1,0,0,0,0,0,4259
41417862,AmeriFreight,True,CA,36.621020,-119.655535,fowler,1,True,0,MN,44.995437,-93.101429,saint paul,750,2049,0,0,0,1,0,0,0,0,0,0,0,0,3497
41483763,Navy Auto Transport LLC,True,CA,34.122272,-117.714289,claremont,1,True,0,MN,44.995437,-93.101429,saint paul,800,1900,0,1,0,0,0,0,0,0,0,0,0,0,4500
41069850,Dixon Worldwide Logistics Inc,True,CA,35.332147,-116.662336,fort irwin,2,True,0,MN,44.919597,-92.943924,saint paul,1501,1799,0,0,0,1,0,0,1,0,0,0,0,0,7756
41496987,JRC Auto Transport Services LLC (prev. Gol...,False,CA,32.994160,-117.075305,san diego,1,True,0,MN,45.013588,-93.022687,saint paul,725,1980,0,0,0,1,0,0,0,0,0,0,0,0,3497
41504957,BWT Group LLC,True,CA,33.394303,-117.296416,fallbrook,1,True,0,MN,45.013588,-93.022687,saint paul,900,1973,0,0,0,0,0,0,1,0,0,0,0,0,4259
41404612,Nationwide Transport Services LLC,True,CA,35.156033,-120.365217,arroyo grande,1,False,0,MN,44.952992,-93.166982,saint paul,1200,2061,0,0,0,0,0,0,0,0,1,0,0,0,
41495677,Montway Inc.,True,CA,37.388022,-122.074310,mountain view,1,True,0,MN,44.746262,-93.515698,shakopee,700,2070,0,0,0,1,0,0,0,0,0,0,0,0,3497
41475688,Liberty Transportation & Logistics Inc.,True,CA,32.994160,-117.075305,san diego,1,True,0,MN,43.976964,-92.063842,st charles,850,1957,0,0,0,0,0,0,1,0,0,0,0,0,4259
41326737,Forever West Transport (prev. Inter-City A...,True,CA,37.316284,-121.936394,san jose,1,True,0,MN,45.066308,-92.842397,stillwater,650,2097,0,0,0,1,0,0,0,0,0,0,0,0,3497
41503017,Non Stop Auto Transport Inc.,True,CA,33.685157,-117.734614,irvine,1,False,0,MN,47.543028,-96.004984,winger,1500,2021,0,0,0,0,0,0,0,1,0,0,0,0,6000
41473555,Affordable Auto Transportation Inc.,True,CA,33.024532,-117.205239,rancho santa fe,1,True,0,MN,43.988102,-91.602872,winona,825,1980,0,0,0,0,0,0,1,0,0,0,0,0,4259
41481063,Stateway Auto Transportation,True,CA,33.024532,-117.205239,rancho santa fe,1,True,0,MN,43.988102,-91.602872,winona,695,1980,0,0,0,0,0,0,1,0,0,0,0,0,4259
41477875,Car Transport of America LLC (prev. Freigh...,True,CA,33.024532,-117.205239,rancho santa fe,1,True,0,MN,43.988102,-91.602872,winona,650,1980,0,0,0,0,0,0,1,0,0,0,0,0,4259
41125601,Allied Auto Shippers LLC,True,CA,33.533718,-117.707353,laguna niguel,1,True,0,MN,44.905310,-92.923272,woodbury,1250,1945,0,0,0,1,0,0,0,0,0,0,0,0,3497
41501762,Montway Inc.,True,CA,34.070436,-118.350486,los angeles,1,True,0,MN,44.919597,-92.943924,woodbury,1250,1943,0,0,0,1,0,0,0,0,0,0,0,0,3497
41407196,Patriot Auto Transport,True,CA,38.458840,-122.606721,santa rosa,1,True,0,MN,45.334770,-93.087510,wyoming,900,2078,0,0,0,1,0,0,0,0,0,0,0,0,3497
41502740,Phil Long Ford Of Denver,True,CO,39.614202,-105.070564,Littleton,1,True,0,MN,45.081889,-94.185194,Cokato,625,885,0,0,0,0,0,0,1,0,0,0,0,0,4259
41507951,Ready Auto Transport (RAT),True,CO,39.729297,-104.784888,aurora,1,True,0,MN,45.202298,-93.474563,dayton,435,939,0,0,0,0,0,0,0,0,1,0,0,0,
41491517,TCH Corporation,False,CO,40.485000,-106.831200,steamboat,1,True,0,MN,44.630578,-93.127895,farmington,400,1026,0,0,0,0,0,0,1,0,0,0,0,0,4259
41500008,Auto Transport 123,True,CO,39.856226,-105.123478,arvada,1,False,0,MN,45.589570,-92.979322,harris,500,966,0,0,0,0,0,0,1,0,0,0,0,0,4259
41506342,Classic Plus Auto,True,CO,38.772292,-104.849254,colorado springs,1,False,0,MN,46.891146,-96.106776,lake park,700,1013,0,1,0,0,0,0,0,0,0,0,0,0,4500
41490120,Emich Chevrolet,True,CO,39.660278,-105.118578,lakewood,1,True,0,MN,43.674747,-96.312937,luverne,400,704,0,0,0,1,0,0,0,0,0,0,0,0,3497
41474971,United Road Logistics LLC,True,CO,38.889456,-104.700522,colorado springs,1,True,0,MN,45.013588,-93.022687,maplewood,559,949,0,0,0,0,0,0,0,1,0,0,0,0,6000
41470834,ShipYourCarNow LLC,True,CO,39.580580,-104.956429,littleton,1,True,0,MN,43.910272,-93.495021,new richland,450,868,0,0,0,1,0,0,0,0,0,0,0,0,3497
41401098,Nation Auto Transport LLC,True,CO,39.183388,-108.594823,grand junction,1,True,0,MN,43.953182,-92.400510,rochester,750,1128,0,0,0,1,0,0,0,0,0,0,0,0,3497
41505876,Kenco Transport (prev. Jones Auto Care),True,CO,39.737736,-105.020317,denver,1,True,0,MN,44.919597,-92.943924,saint paul,400,923,0,0,0,0,0,0,1,0,0,0,0,0,4259
41480981,Rollx Vans,True,CO,40.366180,-105.170723,loveland,1,True,0,MN,44.757934,-93.368478,savage,625,902,0,1,0,0,0,0,0,0,0,0,0,0,4500
41455214,AutoNation Ford Littleton,True,CO,39.580580,-104.956429,littleton,1,True,0,MN,44.746262,-93.515698,shakopee,700,903,0,1,0,0,0,0,0,0,0,0,0,0,4500
41477365,AutoStar Transport Express LLC (prev. Auto...,True,CT,41.060298,-73.545275,stamford,1,True,0,MN,44.864078,-93.441708,eden prairie,400,1249,0,0,0,1,0,0,0,0,0,0,0,0,3497
41494015,Liberty Transportation & Logistics Inc.,True,CT,41.996784,-72.843489,north granby,1,True,0,MN,44.874830,-93.374842,minneapolis,500,1325,0,0,0,1,0,0,0,0,0,0,0,0,3497
41450032,"Transport Auto Express, LLC",True,DE,39.665700,-75.599195,new castle,1,True,0,MN,45.052377,-93.246592,minneapolis,425,1175,0,0,0,1,0,0,0,0,0,0,0,0,3497
41461411,International Express Shipping Inc,True,DE,39.665700,-75.599195,new castle,1,True,0,MN,46.564478,-95.380780,new york mills,725,1339,0,0,0,0,0,0,0,1,0,0,0,0,6000
41500695,G5 Auto Inc,True,DE,39.720456,-75.517500,wilmington,1,True,0,MN,45.493912,-94.242586,saint cloud,450,1229,0,0,0,1,0,0,0,0,0,0,0,0,3497
41439003,Country Chevrolet Inc.,True,FL,28.399958,-81.179566,orlando,1,True,0,MN,45.260760,-94.132854,annandale,550,1641,0,0,0,1,0,0,0,0,0,0,0,0,3497
41466991,BWT Group LLC,True,FL,25.773900,-80.193700,miami,1,True,0,MN,45.281649,-93.429764,anoka,650,1827,0,0,0,1,0,0,0,0,0,0,0,0,3497
41114597,"Mercury Auto Transport, Inc.",True,FL,26.669151,-81.755788,ft myers,1,True,0,MN,44.619221,-93.781668,belle plaine,525,1741,0,0,0,0,0,0,1,0,0,0,0,0,4259
41481548,Yellow Brick Transport,True,FL,26.347548,-81.844804,bonita springs,1,True,0,MN,46.321725,-94.116804,brainerd,500,1857,0,0,0,1,0,0,0,0,0,0,0,0,3497
41498499,We Will Transport It Corp,False,FL,26.121600,-80.143900,fort lauderdale,1,True,0,MN,43.627222,-91.414284,caledonia,3000,1665,0,0,0,0,0,0,0,0,1,0,0,0,
41507460,"DIY Transport, Inc.",True,FL,25.813794,-80.205714,miami,1,True,0,MN,45.341538,-93.240187,cedar,717,1811,0,0,0,0,0,0,0,1,0,0,0,0,6000
41505577,ING Solutions,True,FL,26.804388,-80.074771,west palm beach,1,False,0,MN,45.341538,-93.240187,cedar,425,1737,0,0,0,0,0,1,0,0,0,0,0,0,
41429475,Car Transport Express,True,FL,26.632738,-82.017936,cape coral,1,True,0,MN,44.814368,-92.926220,cottage grove,550,1697,0,0,0,1,0,0,0,0,0,0,0,0,3497
41145165,WorldWide Shipping LLC,True,FL,26.470098,-82.103068,sanibel,1,True,0,MN,44.965267,-93.543158,deephaven,600,1734,0,0,0,0,0,0,1,0,0,0,0,0,4259
41159181,Auto Transport 123,True,FL,26.368316,-81.732811,bonita springs,1,True,0,MN,44.830817,-93.459642,eden prairie,700,1713,0,0,0,0,0,0,1,0,0,0,0,0,4259
41503108,Port to Port International Corp. (Florida ...,True,FL,26.069628,-80.224512,davie,1,True,0,MN,45.052377,-93.246592,fridley,500,1778,0,0,0,0,0,0,0,1,0,0,0,0,6000
41495033,Fine On Wheels Corp,True,FL,25.765450,-80.234863,miami,1,True,0,MN,45.254852,-93.274413,ham lake,600,1808,0,0,0,1,0,0,0,0,0,0,0,0,3497
41504789,Silver Express Logistics,True,FL,30.287288,-81.473498,jacksonville,1,True,0,MN,44.951959,-93.436090,hopkins,550,1494,0,0,0,1,0,0,0,0,0,0,0,0,3497
41383415,Creative Rides Inc.,True,FL,27.776703,-82.161638,lithia,1,True,0,MN,44.842049,-93.038540,inver grove heights,650,1596,0,0,0,1,0,0,0,0,0,0,0,0,3497
41282205,Maxum Transport Services LLC,False,FL,27.296666,-80.291752,port st lucie,1,True,0,MN,45.090522,-94.501643,litchfield,800,1768,0,0,0,0,0,0,0,1,0,0,0,0,6000
41425327,"DIY Transport, Inc.",True,FL,26.912444,-82.033960,punta gorda,1,True,0,MN,45.094372,-93.655757,loretto,550,1706,0,0,0,1,0,0,0,0,0,0,0,0,3497
41502254,Off Lease Only Inc,True,FL,26.660282,-80.126424,west palm beach,1,True,0,MN,45.126662,-93.460576,maple grove,500,1744,0,0,0,0,0,0,1,0,0,0,0,0,4259
41505596,Montway Inc.,True,FL,26.005570,-81.533029,naples,1,True,0,MN,45.078568,-93.578811,medina,900,1780,0,0,0,1,0,0,0,0,0,0,0,0,3497
41319435,"Plymouth Auto Transport, LLC",True,FL,26.470098,-82.103068,sanibel,1,True,0,MN,44.984957,-93.270410,minneapolis,575,1724,0,0,0,0,0,0,1,0,0,0,0,0,4259
41418472,BWT Group LLC,True,FL,28.164120,-80.710678,melbourne,1,True,0,MN,44.954904,-93.379826,minneapolis,950,1637,0,0,0,0,0,0,0,0,1,0,0,0,
41367952,"DIY Transport, Inc.",True,FL,26.153080,-81.736570,naples,1,True,0,MN,46.846544,-96.701416,moorhead,600,1973,0,0,0,1,0,0,0,0,0,0,0,0,3497
41482103,Transport Luxury Auto Inc,True,FL,30.620190,-81.505612,amelia island,1,True,0,MN,44.934838,-93.667980,mound,1200,1482,0,0,0,1,0,0,0,0,0,0,0,0,3497
41429672,Forever West Transport (prev. Inter-City A...,True,FL,25.896634,-80.131287,miami beach,1,True,0,MN,45.379252,-96.560932,ortonville,510,1980,0,0,0,1,0,0,0,0,0,0,0,0,3497
41425362,Auto Sails Inc,True,FL,28.386921,-81.357284,orlando,3,True,0,MN,45.126662,-93.460576,osseo,1200,1618,0,1,0,0,0,0,1,1,0,0,0,0,14759
41478147,Passage Auto Transport,True,FL,26.574237,-81.943902,cape coral,1,True,0,MN,46.609958,-95.541014,perham,600,1894,0,0,0,1,0,0,0,0,0,0,0,0,3497
41504922,Affordable Auto Transportation Inc.,True,FL,27.946056,-82.794788,clearwater,1,False,0,MN,46.090400,-94.518824,randall,900,1716,0,0,0,0,0,0,1,0,0,0,0,0,4259
40836623,Stateway Auto Transportation,True,FL,26.487279,-81.923678,fort myers,1,True,0,MN,44.950756,-93.083565,saint paul,550,1715,0,0,0,0,0,0,1,0,0,0,0,0,4259
41401652,Hat Creek Carriers,True,FL,30.279070,-81.586122,jacksonville,1,True,0,MN,44.905310,-92.923272,saint paul,700,1464,0,0,0,0,0,0,0,0,1,0,0,0,
41500940,New World Auto Transport,True,FL,30.287312,-81.508347,jacksonville,1,True,0,MN,44.757934,-93.368478,savage,600,1496,0,0,0,0,0,0,1,0,0,0,0,0,4259
41254646,Passage Auto Transport,True,FL,26.191556,-81.804294,naples,1,True,0,MN,44.885659,-93.038043,south st paul,525,1694,0,0,0,0,0,0,1,0,0,0,0,0,4259
40934674,Nationwide Transport Services LLC,True,FL,27.649412,-80.651695,vero beach,1,True,0,MN,43.719066,-92.269420,wykoff,600,1504,0,0,0,1,0,0,0,0,0,0,0,0,3497
41470663,C Auto Group Inc. (prev. Basset Motor Sale...,True,GA,32.292755,-81.231372,rincon,1,True,0,MN,45.618166,-94.436170,avon,550,1453,0,0,0,1,0,0,0,0,0,0,0,0,3497
41372974,American Auto Transport,True,GA,33.741220,-84.097555,lithonia,3,True,0,MN,45.119696,-93.341482,brooklyn park,1300,1163,0,1,0,0,0,0,2,0,0,0,0,0,13018
41466928,Top Auto Logistics LLC,True,GA,34.266233,-85.221543,rome,1,True,0,MN,46.873900,-95.730266,detroit lakes,550,1296,0,0,0,1,0,0,0,0,0,0,0,0,3497
41465895,Larry's Auto Trans,True,GA,33.667396,-84.734631,douglasville,1,True,0,MN,44.731387,-92.885223,hastings,775,1122,0,0,0,1,0,0,0,0,0,0,0,0,3497
41465086,Enterprise Auto Transport 2,True,GA,34.024400,-84.252400,alpharetta,1,True,0,MN,45.165049,-92.976578,hugo,500,1139,0,0,0,0,0,0,1,0,0,0,0,0,4259
41500325,JNJ Transport LLC,True,GA,34.044671,-84.704020,acworth,1,True,0,MN,44.231624,-95.269214,lamberton,600,1138,0,0,0,1,0,0,0,0,0,0,0,0,3497
